epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss,test_presence_combined_loss
1,1.9355063438415527,0.3235223889350891,1.0746560096740723,,,,,,,
2,1.053316354751587,0.03727113828063011,0.6773635149002075,,,,,,,
3,0.919430136680603,0.03545469790697098,0.5893170237541199,,,,,,,
4,0.7514862418174744,0.033217404037714005,0.47884589433670044,,,,,,,
5,0.6417462229728699,0.03082508221268654,0.40728074312210083,,,,,,,
6,0.6079360246658325,0.029135853052139282,0.38586679100990295,,,,,,,
7,0.5910133123397827,0.028033986687660217,0.37531957030296326,,,,,,,
8,0.5708799958229065,0.026848379522562027,0.36268776655197144,,,,,,,
9,0.5478753447532654,0.02537640742957592,0.34833261370658875,,,,,,,
10,0.5170977115631104,0.024263031780719757,0.32855647802352905,2.1546462376912436,0.04071335246165594,1.4092885653177898,1.9359275499979656,0.03971735884745916,1.264140288035075,1.264140288035075
11,0.4776111841201782,0.023520268499851227,0.30272725224494934,,,,,,,
12,0.42324209213256836,0.023217052221298218,0.2666833698749542,,,,,,,
13,0.3615890443325043,0.023662187159061432,0.22528457641601562,,,,,,,
14,0.312919557094574,0.024257611483335495,0.19244128465652466,,,,,,,
15,0.287648469209671,0.024001849815249443,0.17576441168785095,,,,,,,
16,0.2787356376647949,0.022264514118433,0.17098075151443481,,,,,,,
17,0.27512627840042114,0.019926225766539574,0.17013335227966309,,,,,,,
18,0.27344954013824463,0.017798883840441704,0.17043375968933105,,,,,,,
19,0.27030324935913086,0.016054866835474968,0.16949892044067383,,,,,,,
20,0.269076943397522,0.014986338093876839,0.16939371824264526,2.116360664367676,0.030804718534151714,1.3903706868489583,2.1563329696655273,0.03167455395062765,1.4164390563964844,1.4164390563964844
